User,Gender,Level,Message
奏约约,保密,5,就一个理查德我就可以吹爆B站首届跨年晚会[打call]
爆炸男孩3961,保密,5,awesome[支持]
镜音铃是我老婆,保密,4,最喜欢《韵界》，真的好震撼！
冬哒冬哒,女,4,真真正正雅俗共赏
海蝈蝈蝈,保密,4,感受颇多。第一，观众有被尊重的感觉。第二，令人反感的并不是主旋律，而是主旋律的方式。
竹沥吖,女,3,新年快乐
我头像是我自己设置的,男,4,有没有去了现场，洛天依那个现场有没有一点投影，树和草基本上不太可能是现场了，人有没有投影出来
please叫我河神,保密,5,我就是有个疑问，为啥那么多人不待见冯提莫啊？我觉得很漂亮唱歌也没得黑啊。。她有什么污点？一到她的时候弹幕好多嫌弃的。。。有点不理解谁能跟我讲讲
狗蛋sama丶,男,6,看我左面膝盖和右面膝盖伤口的恢复速度不一样吧，那是因为我还没有彻底掌握乔纳森乔斯达的身体[doge]
余羊白,保密,4,我爱小破站！！
欧阳莫离夕,保密,4,B晚真好看
六道之骸,保密,5,昨晚网太卡没看成，今天来补，真好看[打call][打call][打call]
六道之骸,保密,5,昨晚网太卡没看成，今天来补，真好看[打call][打call][打call]
一熬垚,保密,5,好棒
Estrella_Wang,保密,2,最精彩之处莫过于请来了理查德克莱德曼 真想再看一遍哈利波特啊 还有权游的大提琴在舞台中央简直帅出天际 B站真的越来越多元了 不只有流量动漫二次元 加入了更多国际元素
小胖哦哦哦哦哦,保密,4,！！！
豆是帅,保密,3,666666666666
池泽木,女,4,小破站np！
云已衣裳花未容,保密,5,在B站卖房，赚的盆满钵满
辣味兔爪子,女,5,草啊这么牛逼 泪目了
i_Wasabi,男,3,我已经被电的冒烟了
Brian和Justin,保密,5,本b站用户很满意，感谢b站，
十月的草风,保密,5,真的，昨天流量太差，一个台的跨年都没有看[大哭]
eEchoer,保密,3,已经全面开始安利了
这只是一只普通的ID,保密,5,i了
唐机辰红豆,男,5,舍友在那外放超大声，烦的一批
秋名山老时光,保密,3,有没有大佬给我科普一下 为什么理查德在谈钢琴的时候 会有个人指挥谱子 可是我发现他们 都在自己看谱子 指挥谱子的人 在音乐会是干什么的起到那些作用。
再见嘤嘤怪,男,4,我想知道凡凡唱跳Rap了吗
慕汀,女,5,"卧槽！！！！
我他妈为什么昨天没看b站的跨年！！！
小破站也太有排面了好吗！！！！
日落/月生/星繁
日落让人点燃激情
月生使人热血沸腾
星繁简直神仙打架！！！
真的你如果没时间看不了前两章都一定要看第三章因为这一章我都不知道要怎么吹！！！"
包宇轩的爹,保密,3,在？为什么只能投一个币
二木子浪在人间,保密,3,你看氛围好了，拉提琴的多带感
Mary-goat,保密,3,很好的
牛肉粒大王,保密,2,吹爆b站
十指绾青丝,保密,4,全是音乐类节目是不是有一些单调，为什么加入一些喜剧类型呢
奶糖味的少年,男,5,昨晚没看完，今天继续
丞哥我也要抱抱,男,4,小破站牛逼 吊打其他卫视
我在····,女,5,up主们都是神仙啊
唉呀咦呦喂,男,5,太顶了
立花オレンジ,保密,4,吹爆理查德，洛天依！
哈哈哈哈wywy,保密,2,超好看！！
绮罗生家的懒癌,保密,5,这晚会太成功了呀，这灯光，这舞美，这嘉宾实力，这情怀，永远爱我们的小破站
Svyily,女,4,昨晚看了两遍六点才睡，现在还想再看一遍（快期末考试了啊喂！
青衫薄茶,女,5,全都很棒。就针对香草第二首大氿歌期间出现的部分关于蛀牙的弹幕，蛀牙自己个人简介说得明明白白不要比，引战的通通举报哈，一律看做黑粉。
孟小唐88,女,2,你
哔嘞个哔,保密,2,大赞小破站超喜欢这场晚会[支持]
EvoShi,男,5,反服贸组合压轴，是唯一的败笔。
哔嘞个哔,保密,2,新年快乐[2020][2020]
十十日月v,保密,5,牛啊
姬如雪影,女,4,祝B站新年快乐，越来越好
魔王小馒头,保密,5,新年快乐！
法苏是我亮亮哒,保密,3,无限矿业公司啊！
喝可乐的阿佐C,保密,5,深深！
西宫呀,男,5,真当我楚云飞不上b站?
我兽哥的都是小场面,男,4,97的老泪没停过[大哭]
端碗艺术家,保密,4,爱了…希望小破站越来越好[2233娘_第一]
战忽局行动队少先队员,保密,3,"生气了，不断给老子推荐这个啥晚会[生气]
那我就看半个小时[doge]"
翻糖糖糖,女,5,2020加油啊
怕黑的许九九,女,3,哔哩哔哩干杯
哈尼666999,女,3,我要在b站看春晚
北冥有鱼qimin为鲲,保密,3,谢谢!很好看!新年快乐!也祝我自己生日快乐!
62598517319_bili,保密,3,B站晚会是真的好看，牛逼了，舞台效果一级棒，节目内容又有意思，节目水准又高，爱了爱了#元旦晚会#
拂水复惊梅,女,5,真的很棒鸭！效果很好[2020]
名字什么的无所畏,保密,4,大手笔呀，看呆我，厉害了[喜极而泣]
桂花酒szd,保密,2,太棒了太棒了太棒了
張榴蓮,女,4,贰叁竟然很好听
墨仍ron,女,4,太棒了！还有理查德老先生的海德薇变奏曲，方锦龙老师，戴荃老师！！！超棒！！！！
SueHy,女,3,我真的哭了
Kulsea菌,保密,5,我太爱这小破站了！
浔浔浔若,女,4,bilibili- ( ゜- ゜)つロ 乾杯~
樱桃小麦琪,女,5,新年快乐[2233娘_第一]
狗蛋sama丶,男,6,给后来的兄弟盟一点建议，前面的随便开外放跳过都行，到了方老爷子这一定要戴耳机[doge]
ConnieCater,保密,3,这个怎么不能收藏？
团灭指挥官の白泽-FURRY,保密,4,祝屏幕前的你，2020年心想事成[打call]
幸福的黑天鹅,保密,5,太棒了
花花花花花花花花花阳,保密,5,[2233娘_卖萌]
一个小小的人,保密,3,很久没看到这么好看的跨年晚会了，祝大家新的一年里天天开心！
大大大大黑儿,女,4,小破站牛逼！！！！！！
评论区,男,5,这次元旦晚会真的太强了……
轻柔QHJ,保密,3,哔哩哔哩干杯！！
未来很慢丶,男,5,《干杯》一起，我TM哭的稀里哗啦的，我要陪伴B站走过下一个十年[大哭][大哭][大哭]
張榴蓮,女,4,"人间值得
[2233娘_大笑]"
卡哥不想卡,保密,5,昨晚我老板让我加班，感觉我错过了一万亿，我一会去爆锤我老板一顿、[2020]
Anya欣,女,4,看看自己几级了
不小啊阿们,男,5,新年快乐
蔚林枫,男,5,真香
爱N的喵喵-,保密,3,厉害厉害
我稀饭你o,女,5,壮哉我哔战！
潔子z,保密,3,太精彩了！祝大家2020一切顺利[打call]
爱看bilibili的小胖,女,2,.。。
爱看bilibili的小胖,女,2,.。。
第七肋巴骨,保密,4,感动的想哭 2020年 一定会越来越好
APOCALYPSE6694,男,4,bilibili干杯！
微光ubers,保密,5,流浪地球emmmmm 我明年还想听刘欢老师（疯狂暗示）
張榴蓮,女,4,朱广权再夸一遍[2233娘_第一]
薇灵雪叶,女,5,爱死小破站了！！很有b站的特色！哔哩哔哩 - ( ゜- ゜)つロ 乾杯~
張榴蓮,女,4,小时姑娘 方老师 戴荃 邓紫棋太棒了吧[2233娘_吐魂]
轻柔QHJ,保密,3,明年再见
谁的西瓜君,保密,5,太好看了吧！！！
阿缓不想起床,保密,5,我爱死这个小破站了！！！！愿我们都被这个世界温暖相待！祝所有人2020身体安康，阖家幸福，学有所成，工作稳定，锦鲤附身！无论是变美变瘦变有钱还是顺利找到另一半都能通通实现哦！！！加油鸭！！！
佳萌沁雪,女,5,小破站我爱了！！！！哔哩哔哩干杯！
长孙炎雀,男,5,佛了，2020还有人对冯提莫有偏见。今年提莫参加了那么多证明唱功的节目还不够?单论昨晚这个现场表现我说比某些卫视上的歌手唱的好100倍不过分吧[小电视_嘟嘴]
炫石互娱CC,男,4,有种红白歌会的意思
367sh,女,5,2020的票，我先自己预定了~
风畔焚香,男,5,现在压力给到了春晚
堺雅人max,保密,2,冯提莫？快认不出来了
密室的鱿鱼z,女,5,唯一的遗憾就是这是录播吧
人间风雨几时休,女,6,#bilibili晚会 二零一九最美的夜#我是来看《海德薇变奏曲》和方老师的交响乐的！！！
亲爱的老酒街别来无恙,女,5,小破站牛逼！！！！！
轰轰呐呐,男,4,五月天太有排面了[大哭][大哭][打call][打call]
lunayuki27,女,5,答应我2020年的BML把这次跨年的团队搬过来！
芙桂闲人,保密,5,张蔷阿姨太可爱了!!!
夏之虹,保密,5,b站太赞(/≧▽≦/)
停不下来的猜想,保密,5,哔哩哔哩，干杯！
切原凉介,男,4,今年把以前攒下的梗都快用完了，明年咋办呢？
小锦夏流年,女,5,来啦[打call][打call]
宋宋球,保密,5,[打call][打call][打call][打call][打call][打call][打call]
放学后茶会Mio,女,5,还是B站最懂我！来年继续[打call][打call][打call][打call]
顾家的派对狂,保密,5,太感动了！！！感谢小破站，大家新年快乐！！！
陈彦佑,男,5,2019，暴漫没了，这是最大的可惜！
yanxuela,保密,3,好想去现场啊啊啊啊啊啊啊啊啊啊啊
zora酱牛肉,保密,3,真的绝了5555555
灬哔丷花絮,保密,5,这面真下饭
DezzieZ,保密,4,春晚换B站来吧！大爱！就一丢丢建议，可以理解小破站拥抱主流的想法，但其实现在B站的风格才是小破站能发展到今天的核心，没必要请很多主流流行歌手，感觉并不是很能放的开，洛天依跟方老师的合作就很赞！up主完全可以撑起一台晚会！！
是大师姐,女,4,愿新年，胜旧年
yohoo☆,女,5,真的太棒啦！！！！！[喜欢][喜欢][喜欢]
清酒離,保密,4,我家的破网，昨天晚上的直播根本挤不进去。[呆]
不死街居委会,男,5,其他电视台一个能打的都没有
二木子浪在人间,保密,3,bilibili6666
二木子浪在人间,保密,3,bilibili6666
張榴蓮,女,4,过于激动 让我输入验证码[小电视_汗]
Uanan,女,2,增加热度
装妆奘,女,5,超完美超炸裂的跨年～Bilibili干杯～
張榴蓮,女,4,服化道太好看了 谁来谁好看
不简单6644,保密,5,哔哩哔哩 干杯！
沁酱～,女,5,[小电视_太太喜欢]喜欢这个小破站
17575049393_bili,保密,3,在哪里举行的，好想参加啊
遥控反太郎,男,5,如果当年上美的我为歌狂成功了我国动漫可能现在已经超越日本了
布狼牙_,女,5,新年快乐！！
任慕宁,保密,5,太棒了！！！新年快乐！！！[2233娘_大笑]
Uanan,女,2,增加评论
北冥有鲸,保密,5,中国军魂，哈利波特，十面埋伏，千与千寻，东北玩泥巴[doge]还有哪个晚会能这么玩
AozakiTouko,保密,5,新年快乐~
一曲唱罢满江红,男,2,不就是币吗？下次还给
屎壳郎味香菜,女,5,去年破电脑破网，直播进不去。我咋就不多试试呢，去看啥电视剧，感觉错过了一个世界[微笑]
張榴蓮,女,4,哭了
張榴蓮,女,4,开始期待20跨年
Huhu羊,女,5,真的厉害了！！！
轻柔QHJ,保密,3,2020活成如期的样子
耐瑟瑞尔,保密,5,被惊喜到了，晚会亮点真多
脑内中二君,男,5,最爱的bilbil，最爱的小破站，希望你越来越好，加油~
10993046399_bili,保密,2,简直太棒了啊！！！！！！！！
不会刷牙的小柴狗,保密,3,太棒了!!
流浪地球的皮卡丘,男,5,哔哩哔哩牛逼格拉斯！[doge]
我叫食盐酱,男,4,哔哩哔哩牛逼啊
張榴蓮,女,4,今天都是一家人
張榴蓮,女,4,羡慕观众
为君顾,女,5,b站超级棒!!!
痴汉君w,女,5,阿瓦达啃大瓜，除你狗命！！！
玫瑰已有薄雾丶,保密,3,新年快乐
易安うぶ,保密,4,wwww好可惜，昨天晚上在上晚自习
23333ahahaha,保密,5,点赞点到手软
仙女本人两米高,女,4,第一次看晚会从头到尾一个节目都不想错过，我爱小破战！！！
神奇的皮皮虾,保密,5,新年快乐。质量好高
浮世若清歡,保密,3,所以，为啥不能投屏，嘤嘤嘤
GHOST141SAS,男,4,不得不说，b站给力啊内容全是大家喜欢的
浮云A遮忘眼,保密,2,牛逼
滴滴滴滴_滴答滴,男,5,好看
然甲胄,保密,3,五月天！！！
轻柔QHJ,保密,3,哔哩哔哩干杯
醉酒荷叶,男,5,哇   哔哩哔哩 干杯
25955331410_bili,男,2,太喜欢这次bzjhan
一口一个小幻听w,女,4,我的天好好看啊，真的好看！！！
任与猫与你,保密,4,哔哩哔哩，乾杯 【】~（￣▽￣）~*
腿长的企鹅,保密,5,晚会真的太棒了！有很大进步，b站加油，我会一直在！！！！
UDMoore,男,5,不知道为何 有个30岁的老男人 看跨年 看的流泪
孟葳城,保密,4,"#bilibili晚会 二零一九最美的夜#
太棒了！！！"
尼格尔火刃,女,5,魔兽部分稍微有点尬，不过真正的武器和板甲确实贵，并且不能让每个人都去练剑术。
我的王杰希,保密,4,很喜欢，期待拜年祭！
muqingxiao,保密,2,门票怎么买呀[大哭]
风萧淡江,女,5,太牛逼了，哔哩哔哩干杯
45160046593_bili,保密,2,哔哩哔哩干杯！！
伊尔拉姆,男,5,所以吴亦凡昨天到底咋回事啊？两边跑吗[喜极而泣]
夏目樱裳,男,4,这就是我爱的小破站[爱心]
毕之不暖,女,5,感谢所有人[爱心][爱心][爱心][爱心]
阿明的星星眼,女,4,卧槽我错过一个亿
婷大壮,女,3,邓紫棋牛逼[惊喜][惊喜][惊喜][惊喜]
_--北落师门--_,保密,5,请了乐团太牛逼了，哪里都好牛逼，B站太懂人心了
king_Ting,女,5,大家新年快乐啊[2020][2020]
锦落繁花,保密,3,这也太有排面了吧，我的天
汉尼拔下了抖森的咚,保密,5,感觉光是听这些交响乐就赚大了
眉心的温柔,保密,4,哔哩哔哩-(゜-゜)つロ乾杯~
做伱次元之KING,男,4,感情这小破站就是个中国版的YouTube啊！祝我小破站越来越好～[2020][小电视_赞][2233娘_耶]
nie边儿可以趟浪水了,保密,5,拜年祭见哦各位
順齊自燃,保密,4,哔哩哔哩 (づ￣3￣)づロ 乾杯~
豆包甜甜,保密,2,太精彩！#bilibili晚会 二零一九最美的夜#
45160046593_bili,保密,2,哔哩哔哩
Lilith阿珮,女,5,Bilibili牛逼，小破站牛批
bibi吼吼嘿,女,3,專門回來看張薔[打call][打call][打call]
镜辄QAQ,女,4,终于补完了
白寐,保密,5,看完了[2020]
夏时樾,保密,3,请来哈利波特也是太神仙了吧
一只凉兔子,女,5,小破站nb！
深秋尚浅,保密,2,昨晚看B站跨的年，第一次跨年晚会很棒啦！还有注入灵魂的大碗宽面，各种意义上都很有历史性！
st隐居,保密,5,B站牛逼[支持]
st隐居,保密,5,B站牛逼[支持]
Hailey_Lau,女,4,这个晚会办的真是很不错，全都是我在b站最喜欢看的，没翻车，我爱B站！
是呖呖呀,保密,3,啊啊啊啊啊啊啊[打call][打call][打call]
木木大侠lin,女,5,超级激动啊啊，比我结婚还要开心，比春晚更加开心，啊啊啊
57478871410_bili,保密,3,太棒了，太棒了[大哭][大哭][大哭]
東方之乡,男,3,祝大家新年快乐啊，祝小破站越来越好[滑稽]
轻柔QHJ,保密,3,喜欢这烟火
15982460031_bili,保密,2,我爱B站
